AppId,StartTime,EndTime,Id
"Dotyk.Application.JigsawPuzzle","2018-02-08T17:54:30.5874332Z","2018-02-08T18:15:18.867Z","8091c097-a042-441e-bdbd-2ff2d284b609"
"Dotyk.Application.Memory","2018-02-08T17:55:15.7062439Z","2018-02-08T17:55:18.393Z","73b1cd8a-232d-475d-a966-0ca7d9d4160f"
"Dotyk.Application.Wallpapers","2018-02-08T17:56:48.1997462Z","2018-02-08T17:58:06.037Z","424c5bec-73a0-4d35-8dff-6312d772b6e9"
"Dotyk.Application.AirHockey","2018-02-08T18:03:31.2569657Z","2018-02-08T18:05:46.33Z","f98849f2-d4ff-44e1-a572-e14faa4f8f74"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:03:31.8021867Z","2018-02-08T18:09:01.352Z","4969c242-ef22-41d7-a3ef-f51a7c948597"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:05:34.8795903Z","2018-02-08T19:24:15.534Z","5d34fd28-d560-4567-b362-05be18480ded"
"Dotyk.Application.Restaurant","2018-02-08T18:06:00.7289864Z","2018-02-08T18:13:09.141Z","28b91e88-6eda-4e4c-b4b5-39eaa2a74723"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:06:05.6896609Z","2018-02-08T18:10:16.87Z","08177b82-4e4b-4b74-942d-caf693440caa"
"Dotyk.Application.News","2018-02-08T18:06:14.0961894Z","2018-02-08T18:39:28.546Z","e5b55bc3-e069-452f-bae7-322866f9b6f3"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:09:06.3914194Z","2018-02-08T18:09:36.944Z","63d065e5-854f-4c7b-9f4e-e9fb01daa251"
"Dotyk.Application.PhotoShare","2018-02-08T18:09:43.05368Z","2018-02-08T18:09:50.538Z","e51b9ebb-561a-4c50-b2be-92860d22e7d7"
"Dotyk.Application.News","2018-02-08T18:09:57.0009462Z","2018-02-08T18:11:33.023Z","2c606921-657c-4281-b6f1-ecc26fb6acb6"
"Dotyk.Application.Restaurant","2018-02-08T18:10:29.894954Z","2018-02-08T18:10:59.323Z","dd09d1d5-e9b4-46c2-ac20-097a4687623d"
"Dotyk.Application.Paint","2018-02-08T18:11:40.3705118Z","2018-02-08T18:13:51.326Z","a6715878-ec92-4f1a-9d19-0b7689a142bb"
"Dotyk.Application.Restaurant","2018-02-08T18:12:43.3692682Z","2018-02-08T18:13:11.619Z","56a9c03f-b8b6-4833-bc16-c3a2353cfa2a"
"Dotyk.Application.AirHockey","2018-02-08T18:12:45.6649108Z","2018-02-08T18:25:36.628Z","8c984fab-1315-410a-8483-66de40078f92"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:13:41.356959Z","2018-02-08T18:50:28.317Z","d90f8b25-9e69-4148-a477-20eb9c324d03"
"Dotyk.Application.News","2018-02-08T18:13:48.2750413Z","2018-02-08T18:13:57.709Z","7a686c15-37e0-4ce9-b188-272e7c3bf8f4"
"Dotyk.Application.AirHockey","2018-02-08T18:13:57.7982896Z","2018-02-08T18:14:07.939Z","b095c4ea-3853-4e87-afec-95b242164154"
"Dotyk.Application.Paint","2018-02-08T18:14:04.6230242Z","2018-02-08T18:58:51.637Z","1d539103-52b8-49c6-933c-4cf2e7e01d62"
"Dotyk.Application.Paint","2018-02-08T18:14:12.1408958Z","2018-02-08T18:18:28.25Z","3ebee12d-de1d-43bd-8824-8c546066a388"
"Dotyk.Application.News","2018-02-08T18:15:22.8847433Z","2018-02-08T19:39:48.929Z","8d5ea35a-1165-4427-a7aa-b3b7108b69e9"
"Dotyk.Application.PhotoShare","2018-02-08T18:15:55.6483109Z","2018-02-08T18:16:12.881Z","f0e8d2ba-d487-4295-97c6-4ae2effab6ef"
"Dotyk.Application.Memory","2018-02-08T18:16:05.2648008Z","2018-02-08T18:23:47.007Z","af564c0d-86a5-4115-9ffd-e22b95168269"
"Dotyk.Application.Paint","2018-02-08T18:16:37.1709986Z","2018-02-08T18:18:26.985Z","0bdac2b8-328d-492e-89bd-8dc6cc89a7c9"
"Dotyk.Application.Restaurant","2018-02-08T18:16:43.0382598Z","2018-02-08T18:19:40.849Z","01fcf8c3-487c-4d58-8698-97bf8bd0d31e"
"Dotyk.Application.Restaurant","2018-02-08T18:17:18.9193597Z","2018-02-08T18:20:10.826Z","a09a001d-22a9-415a-b05b-58863a7ca5fa"
"Dotyk.Application.Restaurant","2018-02-08T18:17:23.3139499Z","2018-02-08T18:23:44.47Z","96ff02fb-a78a-4a56-8e1f-72661502dd8a"
"Dotyk.Application.Restaurant","2018-02-08T18:19:08.3403043Z","2018-02-08T18:19:53.248Z","4eadbaa9-7d81-48a3-a363-2d4fdd6d9e28"
"Dotyk.Application.Restaurant","2018-02-08T18:19:08.3810532Z","2018-02-08T18:19:35.335Z","3f01b1cc-beeb-4fa4-8931-9a74e9901ff6"
"Dotyk.Application.Wallpapers","2018-02-08T18:19:12.0227041Z","2018-02-08T18:23:05.138Z","017f2905-3c5d-4050-8620-5fc570cbb645"
"Dotyk.Application.Restaurant","2018-02-08T18:20:24.3300354Z","2018-02-08T18:23:33.039Z","7d4c77f5-73b6-4f3b-afbe-8831fd6bd9aa"
"Dotyk.Application.Restaurant","2018-02-08T18:20:25.8176435Z","2018-02-08T18:23:52.654Z","fafa50df-cc25-4eec-9005-557d79c60e83"
"Dotyk.Application.Restaurant","2018-02-08T18:22:04.9689954Z","2018-02-08T18:23:06.283Z","8ad4eb3b-3d89-4a43-8b35-27adf2e46765"
"Dotyk.Application.Restaurant","2018-02-08T18:23:09.4197677Z","2018-02-08T18:24:39.572Z","8d638647-5cea-4a12-9f78-2d6959066715"
"Dotyk.Application.PhotoShare","2018-02-08T18:23:20.7375474Z","2018-02-08T18:24:19.599Z","985fa286-6741-48e6-9954-faa3c257b8a7"
"Dotyk.Application.AirHockey","2018-02-08T18:23:43.3202174Z","2018-02-08T18:25:51.651Z","316dee67-11c6-4b58-b7f2-5b0fa516eda9"
"Dotyk.Application.Restaurant","2018-02-08T18:23:47.2897757Z","2018-02-08T18:27:00.452Z","c7f885a9-4e1e-4543-afca-32936b223dbc"
"Dotyk.Application.Restaurant","2018-02-08T18:24:22.4046645Z","2018-02-08T18:28:44.769Z","98408a9a-f288-4ff4-8ef3-fbba9cd2dc4b"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:25:54.7416759Z","2018-02-08T18:27:34.582Z","06bae543-7f53-4a0c-aebd-e99418a0470c"
"Dotyk.Application.AirHockey","2018-02-08T18:25:55.1114329Z","2018-02-08T18:26:15.361Z","b6a27bcc-3321-417c-aad0-6349aaf7b7d0"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:26:27.3536843Z","2018-02-08T18:27:08.529Z","b4d4147d-aeb0-40b4-a864-16a09d2bcfb0"
"Dotyk.Application.Restaurant","2018-02-08T18:27:02.7292502Z","2018-02-08T18:28:25.1Z","07850f7b-801f-4ca7-a872-dcecff78aea0"
"Dotyk.Application.Memory","2018-02-08T18:27:19.1431385Z","2018-02-08T18:32:15.735Z","6dcc91be-e92c-4f56-a61f-750d12d6e3ba"
"Dotyk.Application.Paint","2018-02-08T18:27:26.0111544Z","2018-02-08T18:38:21.216Z","a84239cf-2c8c-44b3-aa08-96e7fd736e1c"
"Dotyk.Application.AirHockey","2018-02-08T18:27:40.1379312Z","2018-02-08T19:05:14.499Z","aea43e98-18d9-42e8-8edf-5f02b9a722e7"
"Dotyk.Application.PhotoShare","2018-02-08T18:28:51.3052978Z","2018-02-08T18:32:38.825Z","20165515-972e-4643-abdd-c7038c9cec87"
"Dotyk.Application.PhotoShare","2018-02-08T18:28:53.4726518Z","2018-02-08T18:29:25.164Z","1e5d075b-48d3-4567-9731-a553227b9d80"
"Dotyk.Application.Paint","2018-02-08T18:29:30.3336638Z","2018-02-08T18:31:59.472Z","af0ea153-3982-4926-928f-7bea4b402641"
"Dotyk.Application.Paint","2018-02-08T18:32:31.9014135Z","2018-02-08T18:33:47.719Z","b0daa622-c54a-450f-a817-cf64138f27c9"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:32:48.1211775Z","2018-02-08T18:49:08.295Z","eb370aec-3c02-4ab7-ad3e-3cbc1c9b324c"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:32:49.8907347Z","2018-02-08T18:50:54.097Z","7ef1f552-cb95-459d-b813-bede5d49fa63"
"Dotyk.Application.Wallpapers","2018-02-08T18:33:53.7903946Z","2018-02-08T18:35:47.979Z","aa1322e9-68ed-4fb2-acc3-3add6f915592"
"Dotyk.Application.Restaurant","2018-02-08T18:34:14.794249Z","2018-02-08T18:41:23.301Z","e611cf22-5ee3-4606-9256-5dd02f102574"
"Dotyk.Application.AirHockey","2018-02-08T18:34:40.2702046Z","2018-02-08T18:46:57.314Z","2263bcbb-3717-4b0f-8ffc-87711060694b"
"Dotyk.Application.Paint","2018-02-08T18:34:40.5608039Z","2018-02-08T19:42:11.514Z","2174f57a-dc7d-4f71-a08c-8350a9712c3d"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:35:24.7671719Z","2018-02-08T18:40:02.485Z","18e371ff-005f-4b68-90aa-2d86893d83a2"
"Dotyk.Application.Restaurant","2018-02-08T18:35:29.279748Z","2018-02-08T18:36:28.023Z","01445239-7bb3-4d87-8b02-b01da764d3fe"
"Dotyk.Application.AirHockey","2018-02-08T18:35:53.7500888Z","2018-02-08T18:36:25.216Z","5db5e0a3-1915-4e28-a691-8bec7bc207b9"
"Dotyk.Application.AirHockey","2018-02-08T18:36:29.3030757Z","2018-02-08T18:37:46.088Z","64486e38-48c8-404b-8f8c-a0eac7b6b544"
"Dotyk.Application.Restaurant","2018-02-08T18:36:30.6024121Z","2018-02-08T18:37:44.738Z","69c587c1-10e2-4894-a406-12cdf2025292"
"Dotyk.Application.Restaurant","2018-02-08T18:36:40.5870455Z","2018-02-08T18:47:18.355Z","0daee1f2-12a7-4f8e-9a3f-1b2bcc00cd21"
"Dotyk.Application.PhotoShare","2018-02-08T18:36:47.2034064Z","2018-02-08T18:36:57.679Z","4ddb0502-d659-4ed4-8e94-5794bde7be10"
"Dotyk.Application.Restaurant","2018-02-08T18:36:53.5245641Z","2018-02-08T18:37:50.707Z","eb7ef42c-17c1-4ed2-b8e8-1058aaa25633"
"Dotyk.Application.Restaurant","2018-02-08T18:36:57.9209892Z","2018-02-08T18:47:24.922Z","03f17b96-3a51-4b70-bf20-b1cfa8135d80"
"Dotyk.Application.PhotoShare","2018-02-08T18:37:02.5603892Z","2018-02-08T18:37:08.829Z","e64664e4-32b8-4ea0-8e1c-92973d24c4ca"
"Dotyk.Application.Restaurant","2018-02-08T18:37:17.1868808Z","2018-02-08T19:20:34.975Z","460c8457-f088-4be3-9f14-1bcf5a7356b5"
"Dotyk.Application.Restaurant","2018-02-08T18:37:27.5461645Z","2018-02-08T18:39:34.258Z","9d0c418f-c7df-44aa-85ba-599569c88d0a"
"Dotyk.Application.News","2018-02-08T18:37:51.9689476Z","2018-02-08T18:38:18.79Z","a9e8a08d-582b-44a5-a248-adec9e278e5f"
"Dotyk.Application.Wallpapers","2018-02-08T18:38:02.9976954Z","2018-02-08T18:39:43.273Z","9b22d6b2-d639-4ddc-ae72-7dc43e082b0d"
"Dotyk.Application.Restaurant","2018-02-08T18:38:27.8871895Z","2018-02-08T18:41:27.581Z","3497e4fd-d043-48e0-b6da-9d9cdf7d18ed"
"Dotyk.Application.AirHockey","2018-02-08T18:38:30.4256879Z","2018-02-08T18:39:06.168Z","e57939e4-f3e3-4c71-bdf6-04a8d2e6f845"
"Dotyk.Application.Wallpapers","2018-02-08T18:38:34.2023541Z","2018-02-08T18:40:13.939Z","3992e67d-e8aa-4947-af7f-1586d4d49c64"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:39:37.8668746Z","2018-02-08T18:46:21.425Z","33f5f81a-3921-4032-99a1-1c76647dde7f"
"Dotyk.Application.Paint","2018-02-08T18:39:39.3267632Z","2018-02-08T18:44:28.475Z","63ee9c69-f04a-46df-87e6-5f5c11656d02"
"Dotyk.Application.Restaurant","2018-02-08T18:39:46.0851591Z","2018-02-08T18:40:06.523Z","c8a5ffcd-f66e-41b7-a056-3e1837ac2f98"
"Dotyk.Application.Restaurant","2018-02-08T18:40:11.8252199Z","2018-02-08T18:41:24.357Z","63a84552-a6bf-4e55-af6f-b48672393b67"
"Dotyk.Application.Restaurant","2018-02-08T18:40:18.6669967Z","2018-02-08T19:29:33.807Z","949ed26e-edd1-4bce-8484-1344b43d7b29"
"Dotyk.Application.Memory","2018-02-08T18:41:05.3683989Z","2018-02-08T18:42:33.263Z","04869c89-fee8-484c-8cf0-093c36dd1a62"
"Dotyk.Application.AirHockey","2018-02-08T18:41:29.4283194Z","2018-02-08T18:48:33.035Z","6ce2bdfe-cfb1-4332-8825-6b4ddcf32e6c"
"Dotyk.Application.PhotoShare","2018-02-08T18:43:01.7378485Z","2018-02-08T18:43:07.537Z","6acb3e3f-c703-4922-b1be-27e2183f5601"
"Dotyk.Application.Wallpapers","2018-02-08T18:43:10.7733526Z","2018-02-08T18:43:22.312Z","fd0c5c62-17b6-42d3-ab48-4964b1a4417c"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:44:33.8263047Z","2018-02-08T19:23:22.001Z","ad198068-a218-4db6-a661-cdb645ede064"
"Dotyk.Application.Paint","2018-02-08T18:46:30.0994959Z","2018-02-08T19:36:59.846Z","3f3f2f63-f35c-48b0-89bb-a00748d57359"
"Dotyk.Application.Wallpapers","2018-02-08T18:47:02.2412387Z","2018-02-08T18:47:29.299Z","b1c4853e-0886-497f-b8de-268681a3e0dc"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:47:14.8777277Z","2018-02-08T19:35:04.621Z","8db6811b-cec0-4b4c-986f-3adbee5fb5de"
"Dotyk.Application.AirHockey","2018-02-08T18:47:39.1195286Z","2018-02-08T18:48:07.552Z","d13a9294-4d60-47e0-ba87-43078addd762"
"Dotyk.Application.AirHockey","2018-02-08T18:47:40.2290912Z","2018-02-08T18:49:32.523Z","65f56d5d-fad0-4c2c-941c-260d3d0bc9e5"
"Dotyk.Application.Memory","2018-02-08T18:47:48.784712Z","2018-02-08T18:48:17.753Z","13b4d6e7-19d1-4895-9127-7ffa91bff7f4"
"Dotyk.Application.AirHockey","2018-02-08T18:48:29.3353143Z","2018-02-08T18:49:23.884Z","e6f5071e-805a-4bb2-9834-90da284a258a"
"Dotyk.Application.Memory","2018-02-08T18:48:30.5404506Z","2018-02-08T18:50:40.513Z","5163e49d-28fa-44af-8cf1-d521b1d4ddb1"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:48:39.5851177Z","2018-02-08T18:49:29.55Z","38b5cce5-084c-438d-9b2a-d9ad22eebefb"
"Dotyk.Application.Memory","2018-02-08T18:48:41.0709848Z","2018-02-08T18:50:51.948Z","31ce55ab-c0ba-4713-9ba4-e64e8188aaaf"
"Dotyk.Application.Restaurant","2018-02-08T18:48:44.9666463Z","2018-02-08T18:54:41.485Z","5d51bb21-0bc8-4174-afe8-a9aa77302183"
"Dotyk.Application.Paint","2018-02-08T18:49:36.1377941Z","2018-02-08T18:52:29.425Z","9ae4902e-c036-429b-a3c9-a05dfccfb510"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:49:43.8902313Z","2018-02-08T18:55:22.924Z","d08898d5-a550-41bf-b654-b91f88ab7add"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:49:45.317665Z","2018-02-08T18:52:31.658Z","0b66dc6f-fa66-4297-9278-8a932722b9f9"
"Dotyk.Application.PhotoShare","2018-02-08T18:49:49.0784595Z","2018-02-08T18:49:53.168Z","ad14784f-31c3-470c-865b-fb101665642b"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:50:22.7545023Z","2018-02-08T18:51:02.817Z","ab9cf641-7f9b-453f-80cf-809e7b6df338"
"Dotyk.Application.AirHockey","2018-02-08T18:50:39.307375Z","2018-02-08T18:58:03.059Z","e040b26b-1707-4a7a-bab9-2e4a1c345634"
"Dotyk.Application.AirHockey","2018-02-08T18:51:08.5812472Z","2018-02-08T18:51:33.666Z","203aeac3-9921-412f-8f18-73b29f651506"
"Dotyk.Application.AirHockey","2018-02-08T18:51:18.0931124Z","2018-02-08T18:53:26.305Z","4c945e21-e035-4a89-ae7b-8acbf0bfb243"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:51:18.7127555Z","2018-02-08T19:01:04.594Z","e7ecb430-5a9c-4771-ac0e-77f88abcaccc"
"Dotyk.Application.Paint","2018-02-08T18:51:20.5986496Z","2018-02-08T19:12:02.417Z","6d2a7016-357c-49bd-a6a4-f0a8cb6dc6b4"
"Dotyk.Application.Paint","2018-02-08T18:51:40.3854221Z","2018-02-08T18:55:00.288Z","a821c89c-3c8c-4a07-990c-38e2e3cfb214"
"Dotyk.Application.Paint","2018-02-08T18:51:50.7944822Z","2018-02-08T18:52:23.707Z","ae726514-5ab8-4199-ba8d-c9d153b33933"
"Dotyk.Application.Restaurant","2018-02-08T18:51:59.7201818Z","2018-02-08T18:53:54.564Z","e59fd411-20ca-4eb8-915d-c2c1d032959c"
"Dotyk.Application.AirHockey","2018-02-08T18:52:34.0187414Z","2018-02-08T20:14:35.388Z","8a0ad6f2-50ba-41e6-aa9b-b8e4cfe0d850"
"Dotyk.Application.AirHockey","2018-02-08T18:52:36.6903109Z","2018-02-08T18:54:29.461Z","79555329-d2cc-415f-9447-0de568d99362"
"Dotyk.Application.Restaurant","2018-02-08T18:53:34.8030245Z","2018-02-08T18:55:20.338Z","957ae643-3833-4913-a6b6-71849d1396fe"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:54:03.8751776Z","2018-02-08T19:02:33.227Z","874c2c13-91bf-4a88-a962-d733b5b3fd36"
"Dotyk.Application.Memory","2018-02-08T18:54:13.3146311Z","2018-02-08T18:54:15.446Z","0709fa62-d791-4c4c-af71-bad228c2c2f5"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:54:30.7246965Z","2018-02-08T18:56:33.572Z","19f9644c-ed42-47ba-ac11-950e8842fcd2"
"Dotyk.Application.News","2018-02-08T18:54:49.8272502Z","2018-02-08T18:55:00.885Z","66806b91-5a21-44d2-9bb6-1b8ccf67e1ce"
"Dotyk.Application.AirHockey","2018-02-08T18:54:56.5258384Z","2018-02-08T18:59:56.23Z","3f0ef2f4-5285-4c19-b8e6-d931f9ef5e09"
"Dotyk.Application.Paint","2018-02-08T18:55:09.9236619Z","2018-02-08T18:56:57.524Z","ed932953-58e3-4e4f-9a15-788b1413d8e8"
"Dotyk.Application.PhotoShare","2018-02-08T18:55:21.6356952Z","2018-02-08T18:55:32.716Z","b9912a41-517d-4eaf-a067-7c3af6779301"
"Dotyk.Application.Wallpapers","2018-02-08T18:55:27.8541178Z","2018-02-08T18:56:18.369Z","25fac04f-d224-459c-a81f-f74b5c0c3dd9"
"Dotyk.Application.Paint","2018-02-08T18:55:38.8054048Z","2018-02-08T18:56:00.838Z","ade08ebd-1e51-4e36-a258-8148ed1a7c55"
"Dotyk.Application.Wallpapers","2018-02-08T18:55:39.794416Z","2018-02-08T18:56:43.506Z","e8b134db-fc76-4249-85f8-82bccdcd53e2"
"Dotyk.Application.Wallpapers","2018-02-08T18:56:11.8155493Z","2018-02-08T18:56:18.575Z","92ac97c4-af20-42af-80c2-4ecc2b8b004c"
"Dotyk.Application.Wallpapers","2018-02-08T18:56:13.7043569Z","2018-02-08T18:56:26.563Z","3e7affc2-977c-4861-949b-7dc413178ea8"
"Dotyk.Application.Paint","2018-02-08T18:56:20.4305023Z","2018-02-08T18:56:26.889Z","56fcfa70-5c04-47d3-b1dc-b9a6a78e5a35"
"Dotyk.Application.Memory","2018-02-08T18:56:29.3491084Z","2018-02-08T19:03:34.939Z","f43b6135-411f-4d61-99e6-04d290b5a6a8"
"Dotyk.Application.Memory","2018-02-08T18:56:32.3827101Z","2018-02-08T19:04:04.1Z","fc651e0d-fdc9-41ef-b304-173833bdcc6e"
"Dotyk.Application.JigsawPuzzle","2018-02-08T18:56:38.4574134Z","2018-02-08T18:57:17.183Z","d4ead712-1273-4e9b-af4f-33081d978ba2"
"Dotyk.Application.Wallpapers","2018-02-08T18:56:41.3422627Z","2018-02-08T18:57:33.272Z","b57120d6-2ff6-47ff-84a0-fb276b50be89"
"Dotyk.Application.Paint","2018-02-08T18:56:41.9843366Z","2018-02-08T19:42:26.024Z","4191381e-c2de-4669-8bc4-00740eab3803"
"Dotyk.Application.Restaurant","2018-02-08T18:56:47.8156666Z","2018-02-08T18:57:40.384Z","4fc4179c-070d-4c7f-a810-271f231f88d8"
"Dotyk.Application.AirHockey","2018-02-08T18:58:02.2756641Z","2018-02-08T18:58:26.254Z","db551776-4441-417f-8fe6-97c02e98d46e"
"Dotyk.Application.AirHockey","2018-02-08T18:58:32.7136937Z","2018-02-08T19:25:09.201Z","598cb59a-9ad8-419d-8f3a-6253c1a65b55"
"Dotyk.Application.Memory","2018-02-08T18:59:02.2932576Z","2018-02-08T18:59:44.815Z","de2d55d6-8948-4c44-ba05-398947fe6440"
"Dotyk.Application.AirHockey","2018-02-08T19:00:05.6887585Z","2018-02-08T19:11:53.833Z","15d97076-2054-4361-a49e-e15adec0d1a9"
"Dotyk.Application.JigsawPuzzle","2018-02-08T19:00:08.2295526Z","2018-02-08T19:02:38.316Z","f95870ca-debb-4145-b4fe-b6b7b6e3cb36"
"Dotyk.Application.PhotoShare","2018-02-08T19:00:16.1227322Z","2018-02-08T20:14:35.323Z","4a462937-57fb-423e-ab41-3bafc1735e9f"
"Dotyk.Application.Paint","2018-02-08T19:00:36.3811276Z","2018-02-08T19:23:34.632Z","f080bfee-84eb-46ad-a1a1-cb72a1aaf5f7"
"Dotyk.Application.Memory","2018-02-08T19:03:22.6003411Z","2018-02-08T19:05:27.478Z","41417fd0-4baf-4f09-ae8b-da31c1f2b05a"
"Dotyk.Application.PhotoShare","2018-02-08T19:04:15.9701869Z","2018-02-08T19:06:58.523Z","a3830128-be6b-4d1b-8abc-63753fe7d782"
"Dotyk.Application.Wallpapers","2018-02-08T19:07:08.1790215Z","2018-02-08T20:23:49.017Z","76aa2cd6-90f0-49c5-a903-5d3ec55837c6"
"Dotyk.Application.Restaurant","2018-02-08T19:11:02.2261613Z","2018-02-08T19:14:06.243Z","021ef6c0-a987-47e8-acb8-b6ff5aaf7178"
"Dotyk.Application.News","2018-02-08T19:11:23.8243799Z","2018-02-08T19:13:18.289Z","1ba0552f-c5ec-432d-9bb8-7d27777467d2"
"Dotyk.Application.AirHockey","2018-02-08T19:11:59.1802563Z","2018-02-08T19:13:55.15Z","1bba5c19-2718-4bdf-817d-f477b63e288f"
"Dotyk.Application.Restaurant","2018-02-08T19:14:11.1091983Z","2018-02-08T19:19:10.271Z","7001b6c3-e117-4168-b768-82d6be397573"
"Dotyk.Application.Restaurant","2018-02-08T19:19:13.7569997Z","2018-02-08T19:20:08.156Z","2ce3479a-5f86-4a9d-81bf-2aeec59c9b3f"
"Dotyk.Application.Restaurant","2018-02-08T19:20:04.7637426Z","2018-02-08T19:20:37.517Z","b906d850-bab0-46b7-ae91-834c488a430c"
"Dotyk.Application.AirHockey","2018-02-08T19:20:14.6125806Z","2018-02-08T19:29:20.846Z","35026ee7-4508-43ee-ac51-0ef184169c15"
"Dotyk.Application.JigsawPuzzle","2018-02-08T19:20:44.7765229Z","2018-02-08T19:28:36.424Z","96c41855-a6e9-4aff-9ac9-c376e8eb50e6"
"Dotyk.Application.Memory","2018-02-08T19:21:07.6315605Z","2018-02-08T19:21:10.44Z","af092687-9053-476b-9c2b-6e4cc95dfa52"
"Dotyk.Application.Memory","2018-02-08T19:21:18.7478872Z","2018-02-08T19:25:41.783Z","1ae911be-8a55-4f74-a859-44f0a1a72f9b"
"Dotyk.Application.Restaurant","2018-02-08T19:21:23.3749116Z","2018-02-08T19:21:33.022Z","826cb42a-1f00-4239-b186-b375cf5fb601"
"Dotyk.Application.Paint","2018-02-08T19:23:15.177061Z","2018-02-08T19:23:24.847Z","6c77d9bf-0044-48e2-9cf8-d8df8aac0c6d"
"Dotyk.Application.Wallpapers","2018-02-08T19:23:29.7721378Z","2018-02-08T19:23:54.086Z","a4e75daf-1bc2-4498-80ba-5b6e8d9e13fb"
"Dotyk.Application.Restaurant","2018-02-08T19:23:37.9190929Z","2018-02-08T19:35:02.862Z","fd8f5ceb-77b2-4cbb-8ece-7e111796b4ca"
"Dotyk.Application.Paint","2018-02-08T19:23:55.7895678Z","2018-02-08T19:35:14.16Z","03642959-6367-4340-bca4-c3d8984e6806"
"Dotyk.Application.Memory","2018-02-08T19:23:59.6861167Z","2018-02-08T19:26:08.108Z","55cb5b0f-b104-4a20-9d11-0df30b9f57fa"
"Dotyk.Application.News","2018-02-08T19:25:48.723451Z","2018-02-08T19:26:17.453Z","01f68e98-7808-4199-ad1e-219a5886fcc6"
"Dotyk.Application.Wallpapers","2018-02-08T19:25:53.8882264Z","2018-02-08T19:54:09.545Z","4c036a25-69bf-43aa-8cb7-f44ae89906f7"
"Dotyk.Application.PhotoShare","2018-02-08T19:26:17.6723897Z","2018-02-08T19:27:37.777Z","3a75c1c7-9816-4baf-a3b8-b822e9d714e6"
"Dotyk.Application.JigsawPuzzle","2018-02-08T19:26:31.5362194Z","2018-02-08T19:28:34.775Z","9bda92e0-3d52-4a32-8909-f33d47d8ce43"
"Dotyk.Application.AirHockey","2018-02-08T19:28:48.2655515Z","2018-02-08T19:31:58.386Z","1cc39305-6a30-47e0-acbb-a4df2d85015d"
"Dotyk.Application.Restaurant","2018-02-08T19:28:57.1061406Z","2018-02-08T19:29:11.642Z","8a6a54f3-aca0-4d77-a53a-c0e081124386"
"Dotyk.Application.Paint","2018-02-08T19:29:29.9757011Z","2018-02-08T19:31:23.68Z","eccabee7-d8fe-4c7a-a244-9cb9ff2e7714"
"Dotyk.Application.Wallpapers","2018-02-08T19:31:36.6413369Z","2018-02-08T19:31:42.726Z","c9be7cd6-2efc-4470-a29c-dc425a2a8623"
"Dotyk.Application.Memory","2018-02-08T19:31:48.5814372Z","2018-02-08T19:32:05.403Z","0faa5d63-c30f-4e48-a3ca-2e23a4150e60"
"Dotyk.Application.Wallpapers","2018-02-08T19:32:08.5401695Z","2018-02-08T19:32:28.823Z","08886c25-3a86-4449-8df9-409a0b53443b"
"Dotyk.Application.PhotoShare","2018-02-08T19:32:34.0238517Z","2018-02-08T19:33:04.307Z","52b3c3a5-2a11-4dcf-b49d-3a6cd83ce9a2"
"Dotyk.Application.Memory","2018-02-08T19:33:14.8906918Z","2018-02-08T19:37:23.426Z","c76bd720-e4e2-48d4-a89c-08a08d844c1f"
"Dotyk.Application.Restaurant","2018-02-08T19:35:15.2601155Z","2018-02-08T19:36:23.511Z","c5da7853-d63a-4c08-a864-568638983a9c"
"Dotyk.Application.JigsawPuzzle","2018-02-08T19:36:39.5841073Z","2018-02-08T19:37:59.22Z","e4d6d58b-94f1-4c30-a79b-f84d92d17c69"
"Dotyk.Application.Restaurant","2018-02-08T19:36:43.6566001Z","2018-02-08T19:37:04.611Z","57bc6ab9-e3c5-4c46-b8ae-fd03023d0a60"
"Dotyk.Application.Restaurant","2018-02-08T19:37:03.6857139Z","2018-02-08T19:37:19.204Z","b99fcbad-c5e0-419a-9c7d-f6e728226acb"
"Dotyk.Application.Wallpapers","2018-02-08T19:37:12.5405886Z","2018-02-08T19:37:41.128Z","9a4ba437-c3a9-4780-85a3-b379e726b2be"
"Dotyk.Application.Memory","2018-02-08T19:37:24.9288461Z","2018-02-08T19:37:45.701Z","70c858d2-29e5-4489-a9da-8d59463089fc"
